CustomerID,Recency,Frequency,Monetory,R,F,M,RFMGroup,RFMsum
1790.0,264,21,42948.0,4,3,3,433,10
1791.0,51,7,29355.0,3,4,4,344,11
1792.0,9,39,32587.0,1,3,4,134,8
1793.0,15,137,306670.0,2,1,1,211,4
1794.0,21,6,17512.0,3,4,4,344,11
1795.0,3,1093,1445095.0,1,1,1,111,3
1796.0,234,52,112967.0,4,2,2,422,8
1797.0,114,9,18474.0,4,4,4,444,12
1798.0,59,60,168226.0,3,2,2,322,7
1799.0,15,134,347155.0,2,1,1,211,4
1800.0,191,3,-2451.0,4,4,4,444,12
1801.0,12,35,91192.0,2,3,2,232,7
1802.0,17,41,43206.0,2,3,3,233,8
1803.0,55,27,59968.0,3,3,3,333,9
1804.0,293,6,21854.0,4,4,4,444,12
1805.0,27,15,44303.0,3,4,3,343,10
1806.0,22,3,12216.0,3,4,4,344,11
1807.0,8,30,83272.0,1,3,3,133,7
1808.0,30,6,26712.0,3,4,4,344,11
1809.0,9,46,111524.0,1,2,2,122,5
1810.0,40,4,-49.0,3,4,4,344,11
1811.0,22,15,25480.0,3,4,4,344,11
1812.0,3,82,161323.0,1,2,2,122,5
1813.0,173,6,14052.0,4,4,4,444,12
1814.0,2,1164,1095514.0,1,1,1,111,3
1815.0,54,12,24504.0,3,4,4,344,11
1816.0,52,13,22090.0,3,4,4,344,11
1817.0,19,392,595883.0,2,1,1,211,4
1818.0,10,59,29522.0,1,2,4,124,7
1819.0,17,44,107256.0,2,2,2,222,6
1820.0,38,12,42045.0,3,4,3,343,10
1821.0,20,47,61855.0,3,2,3,323,8
1822.0,82,11,35983.0,4,4,4,444,12
1823.0,13,254,343898.0,2,1,1,211,4
1824.0,18,255,258425.0,2,1,1,211,4
1825.0,370,30,18153.0,4,3,4,434,11
1826.0,10,53,114256.0,1,2,2,122,5
1827.0,205,4,27391.0,4,4,4,444,12
1828.0,17,63,139899.0,2,2,2,222,6
1829.0,81,48,81716.0,4,2,3,423,9
1830.0,66,13,34354.0,3,4,4,344,11
1831.0,23,29,64970.0,3,3,3,333,9
1832.0,369,2,5468.0,4,4,4,444,12
1833.0,136,70,36502.0,4,2,4,424,10
1834.0,9,29,145640.0,1,3,2,132,6
1835.0,5,121,270697.0,1,1,1,111,3
1836.0,110,16,273640.0,4,4,1,441,9
1837.0,14,45,84396.0,2,2,2,222,6
1838.0,54,39,27858.0,3,3,4,334,10
1839.0,10,70,212747.0,1,2,1,121,4
1840.0,9,6,12428.0,1,4,4,144,9
1841.0,11,110,232645.0,2,1,1,211,4
1842.0,268,4,7944.0,4,4,4,444,12
1843.0,10,138,421070.0,1,1,1,111,3
1844.0,9,157,328894.0,1,1,1,111,3
1845.0,10,130,407812.0,1,1,1,111,3
1846.0,149,13,38098.0,4,4,4,444,12
1847.0,9,392,1067830.0,1,1,1,111,3
1848.0,48,22,46346.0,3,3,3,333,9
1849.0,25,28,70133.0,3,3,3,333,9
1850.0,11,143,373013.0,2,1,1,211,4
1851.0,25,10,50401.0,3,4,3,343,10
1852.0,17,130,372051.0,2,1,1,211,4
1853.0,120,20,79087.0,4,3,3,433,10
1854.0,37,66,166372.0,3,2,2,322,7
1855.0,10,61,140182.0,1,2,2,122,5
1856.0,20,59,164108.0,3,2,2,322,7
1857.0,20,12,25886.0,3,4,4,344,11
1858.0,54,6,20682.0,3,4,4,344,11
1859.0,26,48,115916.0,3,2,2,322,7
1860.0,9,11,32664.0,1,4,4,144,9
1861.0,283,4,14376.0,4,4,4,444,12
1862.0,10,99,1665383.0,1,2,1,121,4
1863.0,15,37,84926.0,2,3,2,232,7
1864.0,4,147,368314.0,1,1,1,111,3
1865.0,8,72,101000.0,1,2,2,122,5
1866.0,264,13,38863.0,4,4,3,443,11
1867.0,4,98,60948.0,1,2,3,123,6
1868.0,211,28,61344.0,4,3,3,433,10
1869.0,111,49,172058.0,4,2,2,422,8
1870.0,20,124,182933.0,3,1,2,312,6
1871.0,14,47,89447.0,2,2,2,222,6
1872.0,20,17,37892.0,3,4,4,344,11
1873.0,27,11,68888.0,3,4,3,343,10
1874.0,21,54,117271.0,3,2,2,322,7
1875.0,73,15,127664.0,3,4,2,342,9
1876.0,46,18,44708.0,3,3,3,333,9
1877.0,81,6,227500.0,4,4,1,441,9
1878.0,209,20,45946.0,4,3,3,433,10
1879.0,19,10,19230.0,2,4,4,244,10
1880.0,107,7,14797.0,4,4,4,444,12
1881.0,14,33,81711.0,2,3,3,233,8
1882.0,20,73,165351.0,3,2,2,322,7
1883.0,86,23,78571.0,4,3,3,433,10
1884.0,8,506,1341649.0,1,1,1,111,3
1885.0,206,43,62817.0,4,2,3,423,9
1886.0,8,55,157640.0,1,2,2,122,5
1887.0,18,119,176957.0,2,1,2,212,5
1888.0,9,98,168982.0,1,2,2,122,5
1889.0,23,24,44446.0,3,3,3,333,9
1890.0,12,364,355128.0,2,1,1,211,4
1891.0,3,69,205535.0,1,2,2,122,5
1892.0,74,18,71935.0,4,3,3,433,10
1893.0,4,168,426618.0,1,1,1,111,3
1894.0,82,9,33220.0,4,4,4,444,12
1895.0,5,35,46789.0,1,3,3,133,7
1896.0,2,5874,17743855.0,1,1,1,111,3
1897.0,16,28,134597.0,2,3,2,232,7
1898.0,9,87,203156.0,1,2,2,122,5
1899.0,47,13,31421.0,3,4,4,344,11
1900.0,11,79,182965.0,2,2,2,222,6
1901.0,43,45,200035.0,3,2,2,322,7
1902.0,15,57,127024.0,2,2,2,222,6
1903.0,9,78,184820.0,1,2,2,122,5
1904.0,51,44,100311.0,3,2,2,322,7
1905.0,16,10,35083.0,2,4,4,244,10
1906.0,9,11,30142.0,1,4,4,144,9
1907.0,17,128,299868.0,2,1,1,211,4
1908.0,5,40,116239.0,1,3,2,132,6
1909.0,366,17,40694.0,4,4,3,443,11
1910.0,17,88,242572.0,2,2,1,221,5
1911.0,298,10,237285.0,4,4,1,441,9
1912.0,9,366,1013832.0,1,1,1,111,3
1913.0,42,35,181857.0,3,3,2,332,8
1914.0,9,172,713542.0,1,1,1,111,3
1915.0,283,3,11822.0,4,4,4,444,12
1916.0,73,14,37871.0,3,4,4,344,11
1917.0,11,64,143507.0,2,2,2,222,6
1918.0,20,20,42862.0,3,3,3,333,9
1919.0,81,20,44123.0,4,3,3,433,10
1920.0,10,149,960858.0,1,1,1,111,3
1921.0,26,55,39827.0,3,2,3,323,8
1922.0,20,85,40285.0,3,2,3,323,8
1923.0,77,12,8192.0,4,4,4,444,12
1924.0,14,42,55050.0,2,3,3,233,8
1925.0,15,61,91303.0,2,2,2,222,6
1926.0,38,27,35091.0,3,3,4,334,10
1927.0,11,317,886168.0,2,1,1,211,4
1928.0,275,5,14892.0,4,4,4,444,12
1929.0,9,198,197688.0,1,1,2,112,4
1930.0,16,13,30522.0,2,4,4,244,10
1931.0,11,83,77772.0,2,2,3,223,7
1932.0,20,38,28734.0,3,3,4,334,10
1933.0,50,6,51724.0,3,4,3,343,10
1934.0,9,37,20005.0,1,3,4,134,8
1935.0,10,34,170536.0,1,3,2,132,6
1936.0,9,160,141602.0,1,1,2,112,4
1937.0,12,18,12656.0,2,3,4,234,9
1938.0,111,32,145021.0,4,3,2,432,9
1939.0,9,21,13343.0,1,3,4,134,8
1940.0,58,11,44453.0,3,4,3,343,10
1941.0,17,71,85994.0,2,2,2,222,6
1942.0,81,216,221921.0,4,1,1,411,6
1943.0,16,8,14037.0,2,4,4,244,10
1944.0,20,41,24536.0,3,3,4,334,10
1945.0,203,87,44037.0,4,2,3,423,9
1946.0,252,4,39520.0,4,4,3,443,11
1947.0,212,40,38888.0,4,3,3,433,10
1948.0,17,61,28207.0,2,2,4,224,8
1949.0,53,27,97128.0,3,3,2,332,8
1950.0,174,75,57030.0,4,2,3,423,9
1951.0,50,77,61836.0,3,2,3,323,8
1952.0,19,115,207117.0,2,1,1,211,4
1953.0,148,157,154257.0,4,1,2,412,7
1954.0,9,1159,828830.0,1,1,1,111,3
1955.0,52,143,64325.0,3,1,3,313,7
1956.0,13,12,19567.0,2,4,4,244,10
1957.0,20,182,156327.0,3,1,2,312,6
1958.0,9,20,41673.0,1,3,3,133,7
1959.0,54,128,53611.0,3,1,3,313,7
1960.0,50,35,31470.0,3,3,4,334,10
1961.0,173,20,20341.0,4,3,4,434,11
1962.0,9,20,16507.0,1,3,4,134,8
1963.0,39,32,52887.0,3,3,3,333,9
1964.0,267,70,34324.0,4,2,4,424,10
1965.0,13,479,230504.0,2,1,1,211,4
1966.0,20,135,117642.0,3,1,2,312,6
1967.0,4,561,818260.0,1,1,1,111,3
1968.0,9,155,214095.0,1,1,1,111,3
1969.0,9,72,47060.0,1,2,3,123,6
1970.0,17,60,57100.0,2,2,3,223,7
1971.0,35,37,124118.0,3,3,2,332,8
1972.0,50,48,83653.0,3,2,3,323,8
1973.0,163,7,67824.0,4,4,3,443,11
1974.0,5,111,89927.0,1,1,2,112,4
1975.0,169,52,640764.0,4,2,1,421,7
1976.0,5,512,338893.0,1,1,1,111,3
1977.0,9,400,564893.0,1,1,1,111,3
1978.0,11,27,41792.0,2,3,3,233,8
1979.0,81,127,64809.0,4,1,3,413,8
1980.0,10,133,75579.0,1,1,3,113,5
1981.0,9,1508,2447919.0,1,1,1,111,3
1982.0,173,67,23409.0,4,2,4,424,10
1983.0,204,5,14862.0,4,4,4,444,12
1984.0,9,3,69200.0,1,4,3,143,8
1985.0,18,461,906963.0,2,1,1,211,4
1986.0,13,12,79400.0,2,4,3,243,9
1987.0,9,205,691786.0,1,1,1,111,3
1988.0,270,22,47916.0,4,3,3,433,10
1989.0,10,98,47783.0,1,2,3,123,6
1990.0,17,3,16431.0,2,4,4,244,10
1991.0,26,80,227850.0,3,2,1,321,6
1992.0,24,143,187430.0,3,1,2,312,6
1993.0,293,30,25828.0,4,3,4,434,11
1994.0,5,71,128920.0,1,2,2,122,5
1995.0,20,114,40923.0,3,1,3,313,7
1996.0,17,25,183502.0,2,3,2,232,7
1997.0,12,276,272777.0,2,1,1,211,4
1998.0,15,239,162277.0,2,1,2,212,5
1999.0,38,120,44703.0,3,1,3,313,7
2000.0,5,402,5920539.0,1,1,1,111,3
2001.0,15,57,142597.0,2,2,2,222,6
2002.0,15,5,38566.0,2,4,3,243,9
2003.0,9,158,382850.0,1,1,1,111,3
2004.0,9,53,88980.0,1,2,2,122,5
2005.0,17,82,221706.0,2,2,1,221,5
2006.0,50,104,72328.0,3,1,3,313,7
2007.0,180,70,132737.0,4,2,2,422,8
2008.0,464,1,12024.0,4,4,4,444,12
2009.0,11,26,107303.0,2,3,2,232,7
2010.0,14,76,73437.0,2,2,3,223,7
2011.0,111,42,93575.0,4,3,2,432,9
2012.0,81,27,101787.0,4,3,2,432,9
2013.0,173,49,114768.0,4,2,2,422,8
2014.0,8,451,1230876.0,1,1,1,111,3
2015.0,15,48,106611.0,2,2,2,222,6
2016.0,10,35,56409.0,1,3,3,133,7
2017.0,230,5,11792.0,4,4,4,444,12
2018.0,17,15,61264.0,2,4,3,243,9
2019.0,10,60,138350.0,1,2,2,122,5
2020.0,11,145,316242.0,2,1,1,211,4
2021.0,18,23,49854.0,2,3,3,233,8
2022.0,10,31,66112.0,1,3,3,133,7
2023.0,15,26,51421.0,2,3,3,233,8
2024.0,19,111,660568.0,2,1,1,211,4
2025.0,14,49,194785.0,2,2,2,222,6
2026.0,50,11,25253.0,3,4,4,344,11
2027.0,5,25,31944.0,1,3,4,134,8
2028.0,183,2,95933.0,4,4,2,442,10
2029.0,85,23,63861.0,4,3,3,433,10
2030.0,49,5,81794.0,3,4,3,343,10
2031.0,130,9,35809.0,4,4,4,444,12
2032.0,9,35,84481.0,1,3,2,132,6
2033.0,17,71,127985.0,2,2,2,222,6
2034.0,10,101,290909.0,1,2,1,121,4
2035.0,10,102,196342.0,1,1,2,112,4
2036.0,49,19,34245.0,3,3,4,334,10
2037.0,14,58,140484.0,2,2,2,222,6
2038.0,16,31,52989.0,2,3,3,233,8
2039.0,12,40,107838.0,2,3,2,232,7
2040.0,9,84,192510.0,1,2,2,122,5
2041.0,27,99,479590.0,3,2,1,321,6
2042.0,9,197,441490.0,1,1,1,111,3
2043.0,20,21,40498.0,3,3,3,333,9
2044.0,21,45,167741.0,3,2,2,322,7
2045.0,12,80,243860.0,2,2,1,221,5
2047.0,16,14,30596.0,2,4,4,244,10
2048.0,134,22,48376.0,4,3,3,433,10
2049.0,51,28,58497.0,3,3,3,333,9
2050.0,95,87,200365.0,4,2,2,422,8
2051.0,8,106,283757.0,1,1,1,111,3
2052.0,23,15,29692.0,3,4,4,344,11
2053.0,27,139,1417904.0,3,1,1,311,5
2054.0,10,16,53359.0,1,4,3,143,8
2055.0,10,110,207566.0,1,1,1,111,3
2056.0,12,84,427231.0,2,2,1,221,5
2057.0,173,22,39328.0,4,3,3,433,10
2058.0,26,52,129380.0,3,2,2,322,7
2059.0,73,29,125874.0,3,3,2,332,8
2060.0,9,73,187540.0,1,2,2,122,5
2061.0,241,10,14801.0,4,4,4,444,12
2062.0,4,69,167084.0,1,2,2,122,5
2063.0,49,13,27166.0,3,4,4,344,11
2064.0,53,81,324683.0,3,2,1,321,6
2065.0,50,26,71144.0,3,3,3,333,9
2066.0,137,14,32266.0,4,4,4,444,12
2067.0,11,218,804574.0,2,1,1,211,4
2068.0,16,67,154054.0,2,2,2,222,6
2069.0,135,95,197608.0,4,2,2,422,8
2070.0,106,29,77222.0,4,3,3,433,10
2071.0,20,20,36985.0,3,3,4,334,10
2072.0,134,23,57265.0,4,3,3,433,10
2073.0,9,344,731403.0,1,1,1,111,3
2074.0,9,278,601924.0,1,1,1,111,3
2075.0,9,22,41338.0,1,3,3,133,7
2076.0,81,92,28683.0,4,2,4,424,10
2077.0,3,55,125270.0,1,2,2,122,5
2078.0,4,132,300532.0,1,1,1,111,3
2079.0,50,7,51942.0,3,4,3,343,10
2080.0,4,720,2440215.0,1,1,1,111,3
2081.0,360,4,18108.0,4,4,4,444,12
2082.0,20,29,38187.0,3,3,3,333,9
2083.0,10,103,101362.0,1,1,2,112,4
2084.0,403,27,56256.0,4,3,3,433,10
2085.0,321,41,20384.0,4,3,4,434,11
2086.0,32,5,11940.0,3,4,4,344,11
2087.0,335,5,142420.0,4,4,2,442,10
2088.0,38,110,238890.0,3,1,1,311,5
2089.0,323,11,21408.0,4,4,4,444,12
2090.0,81,23,40918.0,4,3,3,433,10
2091.0,265,3,6010.0,4,4,4,444,12
2092.0,20,95,320112.0,3,2,1,321,6
2093.0,369,6,10863.0,4,4,4,444,12
2094.0,10,17,90984.0,1,4,2,142,7
2095.0,13,29,75781.0,2,3,3,233,8
2096.0,9,63,50620.0,1,2,3,123,6
2097.0,71,21,57750.0,3,3,3,333,9
2098.0,20,19,49221.0,3,3,3,333,9
2099.0,5,92,552884.0,1,2,1,121,4
2100.0,3,231,1880310.0,1,1,1,111,3
2101.0,44,51,152555.0,3,2,2,322,7
2102.0,10,19,58743.0,1,3,3,133,7
2103.0,4,326,1051522.0,1,1,1,111,3
2105.0,20,35,132168.0,3,3,2,332,8
2106.0,41,10,25048.0,3,4,4,344,11
2107.0,11,13,137620.0,2,4,2,242,8
2108.0,12,96,155752.0,2,2,2,222,6
2109.0,26,142,274224.0,3,1,1,311,5
2110.0,359,9,49972.0,4,4,3,443,11
2111.0,12,37,85857.0,2,3,2,232,7
2112.0,72,9,47454.0,3,4,3,343,10
2113.0,2,43,102165.0,1,2,2,122,5
2114.0,137,20,43800.0,4,3,3,433,10
2115.0,10,52,101157.0,1,2,2,122,5
2116.0,241,7,11150.0,4,4,4,444,12
2117.0,324,25,49607.0,4,3,3,433,10
2118.0,2,110,225525.0,1,1,1,111,3
2119.0,11,43,71273.0,2,2,3,223,7
2120.0,93,2,11076.0,4,4,4,444,12
2121.0,15,166,759560.0,2,1,1,211,4
2122.0,177,9,32461.0,4,4,4,444,12
2123.0,17,119,251353.0,2,1,1,211,4
2124.0,368,10,29830.0,4,4,4,444,12
2125.0,262,5,75720.0,4,4,3,443,11
2126.0,16,31,58238.0,2,3,3,233,8
2127.0,360,16,38446.0,4,4,3,443,11
2128.0,235,23,51112.0,4,3,3,433,10
2129.0,18,8,17941.0,2,4,4,244,10
2130.0,9,58,154037.0,1,2,2,122,5
2131.0,10,126,464819.0,1,1,1,111,3
2132.0,241,23,63678.0,4,3,3,433,10
2133.0,114,31,91496.0,4,3,2,432,9
2134.0,17,14,31338.0,2,4,4,244,10
2135.0,15,143,291750.0,2,1,1,211,4
2136.0,299,15,45703.0,4,4,3,443,11
2137.0,2,99,196073.0,1,2,2,122,5
2138.0,11,52,142637.0,2,2,2,222,6
2139.0,58,52,104417.0,3,2,2,322,7
2140.0,44,83,229414.0,3,2,1,321,6
2141.0,10,111,272369.0,1,1,1,111,3
2142.0,82,22,41500.0,4,3,3,433,10
2143.0,10,34,79134.0,1,3,3,133,7
2144.0,14,89,339225.0,2,2,1,221,5
2145.0,239,33,65006.0,4,3,3,433,10
2146.0,12,6,43088.0,2,4,3,243,9
2147.0,9,358,836961.0,1,1,1,111,3
2148.0,11,121,1355096.0,2,1,1,211,4
2149.0,9,44,99580.0,1,2,2,122,5
2150.0,20,55,134430.0,3,2,2,322,7
2151.0,12,18,45303.0,2,3,3,233,8
2152.0,10,47,115487.0,1,2,2,122,5
2153.0,149,6,11513.0,4,4,4,444,12
2154.0,47,8,25244.0,3,4,4,344,11
2155.0,15,34,69124.0,2,3,3,233,8
2156.0,44,78,218736.0,3,2,1,321,6
2157.0,142,19,38316.0,4,3,3,433,10
2158.0,324,10,21688.0,4,4,4,444,12
2159.0,112,12,20580.0,4,4,4,444,12
2160.0,40,23,53042.0,3,3,3,333,9
2161.0,13,82,184196.0,2,2,2,222,6
2162.0,49,6,12736.0,3,4,4,344,11
2163.0,29,11,206936.0,3,4,1,341,8
2164.0,24,2,43306.0,3,4,3,343,10
2165.0,18,48,297226.0,2,2,1,221,5
2166.0,9,275,312522.0,1,1,1,111,3
2167.0,58,63,90357.0,3,2,2,322,7
2168.0,5,47,104517.0,1,2,2,122,5
2169.0,9,42,83635.0,1,3,3,133,7
2170.0,10,52,17100.0,1,2,4,124,7
2171.0,50,12,38679.0,3,4,3,343,10
2172.0,355,21,41329.0,4,3,3,433,10
2173.0,173,16,17533.0,4,4,4,444,12
2174.0,19,150,289931.0,2,1,1,211,4
2175.0,52,3,25542.0,3,4,4,344,11
2176.0,23,21,70789.0,3,3,3,333,9
2177.0,13,88,267623.0,2,2,1,221,5
2178.0,16,59,145941.0,2,2,2,222,6
2179.0,5,212,1031503.0,1,1,1,111,3
2180.0,9,108,551846.0,1,1,1,111,3
2181.0,203,25,21961.0,4,3,4,434,11
2182.0,14,200,452282.0,2,1,1,211,4
2183.0,20,41,77878.0,3,3,3,333,9
2184.0,3,192,525877.0,1,1,1,111,3
2185.0,40,7,243469.0,3,4,1,341,8
2186.0,10,28,64828.0,1,3,3,133,7
2187.0,14,247,648034.0,2,1,1,211,4
2188.0,261,31,68949.0,4,3,3,433,10
2189.0,17,26,72815.0,2,3,3,233,8
2190.0,10,58,158855.0,1,2,2,122,5
2191.0,11,12,22403.0,2,4,4,244,10
2192.0,47,21,39251.0,3,3,3,333,9
2193.0,1,2489,7966054.0,1,1,1,111,3
2194.0,15,48,113740.0,2,2,2,222,6
2195.0,111,1,6800.0,4,4,4,444,12
2196.0,203,24,46634.0,4,3,3,433,10
2197.0,10,38,96854.0,1,3,2,132,6
2198.0,327,1,26300.0,4,4,4,444,12
2199.0,4,33,69752.0,1,3,3,133,7
2200.0,47,16,29493.0,3,4,4,344,11
2201.0,50,36,43453.0,3,3,3,333,9
2202.0,51,106,323099.0,3,1,1,311,5
2203.0,65,49,80593.0,3,2,3,323,8
2204.0,111,49,27496.0,4,2,4,424,10
2205.0,19,29,54538.0,2,3,3,233,8
2206.0,53,10,27119.0,3,4,4,344,11
2207.0,37,61,124223.0,3,2,2,322,7
2208.0,10,13,110944.0,1,4,2,142,7
2209.0,370,35,202432.0,4,3,2,432,9
2210.0,209,16,122592.0,4,4,2,442,10
2211.0,13,98,49240.0,2,2,3,223,7
2212.0,54,36,20656.0,3,3,4,334,10
2213.0,10,88,77212.0,1,2,3,123,6
2214.0,81,17,247144.0,4,4,1,441,9
2215.0,42,26,53908.0,3,3,3,333,9
2216.0,88,21,40730.0,4,3,3,433,10
2217.0,7,32,52778.0,1,3,3,133,7
2218.0,36,23,40516.0,3,3,3,333,9
2219.0,19,17,31193.0,2,4,4,244,10
2220.0,371,5,29064.0,4,4,4,444,12
2221.0,163,9,20400.0,4,4,4,444,12
2222.0,13,72,62239.0,2,2,3,223,7
2223.0,526,5,14670.0,4,4,4,444,12
2224.0,9,233,223543.0,1,1,1,111,3
2225.0,107,63,95772.0,4,2,2,422,8
2226.0,30,14,30164.0,3,4,4,344,11
2227.0,9,519,356880.0,1,1,1,111,3
2228.0,5,561,1183977.0,1,1,1,111,3
2229.0,70,13,51670.0,3,4,3,343,10
2230.0,362,7,62856.0,4,4,3,443,11
2231.0,242,17,42194.0,4,4,3,443,11
2232.0,11,29,112334.0,2,3,2,232,7
2233.0,10,149,207044.0,1,1,1,111,3
2234.0,81,44,85528.0,4,2,2,422,8
2235.0,16,96,235755.0,2,2,1,221,5
2236.0,22,4,52590.0,3,4,3,343,10
2238.0,66,95,282435.0,3,2,1,321,6
2239.0,142,27,323508.0,4,3,1,431,8
2240.0,20,137,245662.0,3,1,1,311,5
2241.0,73,3,17754.0,3,4,4,344,11
2242.0,45,117,156727.0,3,1,2,312,6
2243.0,17,196,474067.0,2,1,1,211,4
2244.0,52,37,189038.0,3,3,2,332,8
2245.0,220,8,69639.0,4,4,3,443,11
2246.0,14,306,794296.0,2,1,1,211,4
2247.0,173,43,86703.0,4,2,2,422,8
2248.0,50,12,42184.0,3,4,3,343,10
2249.0,14,31,58259.0,2,3,3,233,8
2250.0,271,10,17052.0,4,4,4,444,12
2251.0,181,1,61600.0,4,4,3,443,11
2252.0,6,85,210873.0,1,2,1,121,4
2253.0,20,12,32352.0,3,4,4,344,11
2254.0,69,85,257398.0,3,2,1,321,6
2255.0,326,7,11703.0,4,4,4,444,12
2256.0,113,14,35212.0,4,4,4,444,12
2257.0,261,6,10554.0,4,4,4,444,12
2258.0,20,74,170624.0,3,2,2,322,7
2259.0,2,50,112756.0,1,2,2,122,5
2260.0,12,13,83674.0,2,4,2,242,8
2261.0,150,41,100352.0,4,3,2,432,9
2262.0,75,8,47675.0,4,4,3,443,11
2263.0,18,58,54490.0,2,2,3,223,7
2264.0,9,153,139261.0,1,1,2,112,4
2265.0,265,34,33300.0,4,3,4,434,11
2266.0,12,122,406604.0,2,1,1,211,4
2267.0,12,100,161750.0,2,2,2,222,6
2268.0,173,10,25753.0,4,4,4,444,12
2269.0,9,39,95922.0,1,3,2,132,6
2270.0,109,48,82235.0,4,2,3,423,9
2271.0,10,193,505719.0,1,1,1,111,3
2272.0,86,28,66466.0,4,3,3,433,10
2273.0,25,8,22032.0,3,4,4,344,11
2274.0,15,53,123053.0,2,2,2,222,6
2275.0,328,6,12466.0,4,4,4,444,12
2276.0,284,2,11010.0,4,4,4,444,12
2277.0,107,17,52658.0,4,4,3,443,11
2278.0,9,300,173122.0,1,1,2,112,4
2279.0,9,306,205931.0,1,1,1,111,3
2280.0,21,6,17184.0,3,4,4,344,11
2281.0,27,83,58852.0,3,2,3,323,8
2282.0,24,10,20764.0,3,4,4,344,11
2283.0,15,53,65585.0,2,2,3,223,7
2284.0,33,59,133825.0,3,2,2,322,7
2285.0,23,29,17200.0,3,3,4,334,10
2286.0,20,329,143512.0,3,1,2,312,6
2287.0,264,45,24069.0,4,2,4,424,10
2288.0,73,25,18738.0,3,3,4,334,10
2289.0,55,62,47785.0,3,2,3,323,8
2290.0,169,2,68880.0,4,4,3,443,11
2291.0,2,385,398514.0,1,1,1,111,3
2292.0,50,219,181903.0,3,1,2,312,6
2293.0,267,5,14178.0,4,4,4,444,12
2294.0,331,9,20334.0,4,4,4,444,12
2295.0,79,28,62108.0,4,3,3,433,10
2296.0,14,62,134637.0,2,2,2,222,6
2297.0,9,30,57288.0,1,3,3,133,7
2298.0,9,58,67546.0,1,2,3,123,6
2299.0,2,286,181786.0,1,1,2,112,4
2300.0,363,25,21555.0,4,3,4,434,11
2301.0,47,60,70556.0,3,2,3,323,8
2302.0,264,58,31093.0,4,2,4,424,10
2303.0,26,7,20568.0,3,4,4,344,11
2304.0,355,58,25490.0,4,2,4,424,10
2305.0,11,11,30704.0,2,4,4,244,10
2306.0,32,7,16688.0,3,4,4,344,11
2307.0,19,157,121930.0,2,1,2,212,5
2308.0,17,103,756444.0,2,1,1,211,4
2309.0,86,57,46159.0,4,2,3,423,9
2310.0,13,53,66295.0,2,2,3,223,7
2311.0,51,29,49315.0,3,3,3,333,9
2312.0,12,27,56193.0,2,3,3,233,8
2313.0,3,77,60284.0,1,2,3,123,6
2314.0,114,76,49529.0,4,2,3,423,9
2315.0,30,11,223736.0,3,4,1,341,8
2316.0,81,29,61131.0,4,3,3,433,10
2317.0,50,46,173937.0,3,2,2,322,7
2318.0,117,45,106810.0,4,2,2,422,8
2319.0,9,106,1266152.0,1,1,1,111,3
2320.0,43,88,41207.0,3,2,3,323,8
2321.0,2,189,518257.0,1,1,1,111,3
2322.0,9,86,323168.0,1,2,1,121,4
2323.0,102,2,10728.0,4,4,4,444,12
2324.0,25,55,139519.0,3,2,2,322,7
2325.0,15,155,390362.0,2,1,1,211,4
2326.0,9,35,95370.0,1,3,2,132,6
2327.0,9,299,224476.0,1,1,1,111,3
2328.0,12,125,189528.0,2,1,2,212,5
2329.0,22,16,158300.0,3,4,2,342,9
2330.0,3,519,1604760.0,1,1,1,111,3
2331.0,20,68,142643.0,3,2,2,322,7
2332.0,9,241,842554.0,1,1,1,111,3
2333.0,363,70,18190.0,4,2,4,424,10
2334.0,82,13,6892.0,4,4,4,444,12
2335.0,12,98,490634.0,2,2,1,221,5
2336.0,23,164,142793.0,3,1,2,312,6
2337.0,173,46,57368.0,4,2,3,423,9
2338.0,14,92,124658.0,2,2,2,222,6
2339.0,333,1,25082.0,4,4,4,444,12
2340.0,20,160,106323.0,3,1,2,312,6
2341.0,157,7,16342.0,4,4,4,444,12
2342.0,9,313,1764683.0,1,1,1,111,3
2343.0,9,216,472737.0,1,1,1,111,3
2344.0,50,15,7921.0,3,4,4,344,11
2345.0,234,27,41934.0,4,3,3,433,10
2346.0,10,219,256845.0,1,1,1,111,3
2347.0,2,18,50286.0,1,3,3,133,7
2348.0,11,198,361867.0,2,1,1,211,4
2349.0,9,57,76204.0,1,2,3,123,6
2350.0,85,10,47020.0,4,4,3,443,11
2351.0,25,1,44112.0,3,4,3,343,10
2352.0,3,179,100713.0,1,1,2,112,4
2353.0,36,4,15938.0,3,4,4,344,11
2354.0,14,165,291298.0,2,1,1,211,4
2355.0,107,26,31213.0,4,3,4,434,11
2356.0,10,673,577045.0,1,1,1,111,3
2357.0,16,108,195167.0,2,1,2,212,5
2358.0,9,228,251913.0,1,1,1,111,3
2359.0,26,262,176773.0,3,1,2,312,6
2360.0,11,86,87396.0,2,2,2,222,6
2361.0,174,78,53983.0,4,2,3,423,9
2362.0,104,24,12304.0,4,3,4,434,11
2363.0,8,41,75117.0,1,3,3,133,7
2364.0,20,15,33451.0,3,4,4,344,11
2365.0,115,29,11195.0,4,3,4,434,11
2366.0,200,28,16815.0,4,3,4,434,11
2367.0,9,261,501802.0,1,1,1,111,3
2368.0,55,81,36147.0,3,2,4,324,9
2369.0,8,702,685901.0,1,1,1,111,3
2370.0,13,115,192709.0,2,1,2,212,5
2371.0,5,61,71404.0,1,2,3,123,6
2372.0,9,29,55464.0,1,3,3,133,7
